5210,"Джинсы Bonpoint. На 11-12 лет",0,,,,,,,,100,5210,Bonpoint,catalog/images/img/p/2/2/3/223.jpg,yes,800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,dzhinsy-bonpoint-na-11-12-let,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5222,"Сарафан Robert Rodriguez. M",1,,,,,,,,100,5222,"ROBERT RODRIGUEZ",catalog/images/img/p/2/2/4/224.jpg,yes,1500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,sarafan-robert-rodriguez-m,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5233,"Пальто Cristian Dior, на Возраст 6 лет",0,,,,,,,,100,5233,"Christian Dior",catalog/images/img/p/2/2/6/226.jpg,yes,3800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,palto-cristian-dior-na-vozrast-6-let,"<h2>Пальто Cristian Dior, Оригинал</h2>
<p>На Мальчика Возраст 6 Лет, Отличное Состояние </p>","Пальто Cristian Dior, На Возраст 6 Лет","Пальто Cristian Dior, В Отличном Состоянии, Цена 3800 Грн","Пальто Cristian Dior, На Возраст 6 Лет",6,0,,,"оригинал,комиссионный,brand fashion,комиссионный магазин,пальто,christian dior,детская одежда,купить",0,true,1
5273,"Пуховик Dolce & Gabbana. 54",0,,,,,,,,100,5273,"Dolce & Gabbana",catalog/images/img/p/2/2/8/228.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,pukhovik-dolce-gabbana-54,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5308,"Джинсы Fornarina. 26",1,,,,,,,,100,5308,FORNARINA,catalog/images/img/p/2/3/3/233.jpg,yes,700,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,dzhinsy-fornarina-26,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5324,"Джинсовые балетки Miu Miu. 39.5",,,,,,,,,100,5324,"Miu Miu",catalog/images/img/p/2/3/6/236.jpg,yes,2000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,dzhinsovye-baletki-miu-miu-395,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5500,"Туфли Yves Saint Lauren. 38",,,,,,,,,100,5500,"Yves Saint Laurent",catalog/images/img/p/2/5/2/252.jpg,yes,5500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-yves-saint-lauren-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5508,"Балетки Massimo Dutti. 40",,,,,,,,,100,5508,"Massimo Dutti",catalog/images/img/p/2/5/5/255.jpg,yes,2000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,baletki-massimo-dutti-40,,,,,6,0,,,"Брендовая Обувь,brand fashion,комиссионный магазин",0,true,1
5509,"Босоножки Bottega Veneta. 39",,,,,,,,,100,5509,"Bottega Veneta",catalog/images/img/p/2/5/6/256.jpg,yes,5500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-bottega-veneta-39,,,,,6,0,,,"Брендовая Обувь,brand fashion,комиссионный магазин",0,true,1
5526,"Сникерсы джинсовые Isabel Marant. 40",,,,,,,,,100,5526,"Isabel Marant",catalog/images/img/p/2/5/7/257.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,snikersy-dzhinsovye-isabel-marant-40,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5544,"Солнцезащитные очки Celine",,,,,,,,,100,5544,Celine,catalog/images/img/p/2/5/8/258.jpg,yes,3900,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,solncezashhitnye-ochki-celine,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5545,"Солнцезащитные очки Tom Ford",,,,,,,,,100,5545,"Tom Ford",catalog/images/img/p/2/5/9/259.jpg,yes,2500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,solncezashhitnye-ochki-tom-ford,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5570,"Ботинки велюровые Charlotte Olympia. 38",,,,,,,,,100,5570,"Charlotte Oolympia",catalog/images/img/p/2/6/0/260.jpg,yes,6900,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,botinki-velyurovye-charlotte-olympia-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5583,"Платье See by Chloe. 38",1,,,,,,,,100,5583,"See By Chloe",catalog/images/img/p/2/6/2/262.jpg,yes,2800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-see-by-chloe-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5603,"Босоножки Ruthie Davis. 37.5",,,,,,,,,100,5603,"RUTHIE DAVIS",catalog/images/img/p/2/6/5/265.jpg,yes,3800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-ruthie-davis-375,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
